TRANSACTION_TYPE,AMOUNT,IS_FRAUD,FRAUD_RATE_PCT,TOTAL_TRANSACTIONS,FRAUD_CASES,ORIGINAL_DETECTION_RATE,OUR_DETECTION_RATE,ORIGINAL_CAUGHT,OUR_CAUGHT
CASH_OUT,199482.4,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,25547.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,121061.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,7595.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,184881.68,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,133619.2,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,288809.09,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,11385.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,157024.18,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1586799.21,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1038951.64,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,728256.03,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,97171.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,436173.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,241337.83,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,435964.49,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,354301.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,564064.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,19016.22,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,31260.75,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,35834.41,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,61762.62,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,213459.48,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1177100.83,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,28246.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,123580.64,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,82665.47,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,105269.81,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,74609.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,168933.49,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2885466.96,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,253279.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,70058.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,533640.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,38223.11,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,383574.01,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,17216.14,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,9816.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,200156.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,101314.56,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,865948.49,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,118799.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,109809.92,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,267653.28,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2567602.1,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,17706.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,84117.61,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,169310.53,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,261804.32,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,212815.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,175348.73,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,161147.38,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,117416.33,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,368240.64,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,85354.69,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,71267.51,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,52684.73,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,751854.42,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,362988.52,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,165171.44,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1030417.74,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,393456.7,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,178616.12,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,51201.03,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,9421856.87,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1451083.08,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,127159.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,366896.03,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,3106.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,407987.06,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2178207.64,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,876753.11,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,529709.29,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,7133.97,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,507053.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,557950.06,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,503793.25,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,68181.04,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,192718.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,336337.44,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2651994.1,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,449199.47,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,312955.14,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,224414.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6749.18,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,167525.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4036782.18,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,183413.41,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,382536.3,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,97595.44,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,197261.55,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,115562.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,75046.31,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,362377.44,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,76874.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,113273.1,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,77811.39,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4973815.03,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,211628.75,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,369128.78,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,269722.42,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1644253.61,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,13560.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,390224.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,272845.73,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,382723.66,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1380570.07,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,75424.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,126221.11,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,141075.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,342153.99,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,278619.91,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,61354.97,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,391898.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,408432.54,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,86246.23,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,213101.66,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,200837.04,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,135579.01,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,164502.06,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,85086.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,275141.01,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,79703.02,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,217506.28,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,185433.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,431069.5,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,122032.62,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,116704.93,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,5591647.96,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,419591.76,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,49709.27,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,7445820.78,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,92043.22,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,3043141.07,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,586745.22,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,483713.23,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,431610.17,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,476890.47,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,60847.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,127078.45,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,5903457.39,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,662727.25,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,53524.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,130478.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,204675.48,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1581070.02,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,128950.28,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,3493471.66,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,4582074.51,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,82527.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,150605.43,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,317057.74,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4375931.29,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,60270.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,43199.39,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,333078.35,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,72459.99,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,244814.12,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,180226.94,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,98976.11,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,264910.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,906270.63,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,133592.82,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,312971.23,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,177675.29,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,49133.27,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,366003.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,215151.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,48138.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,276298.49,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,152331.26,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,54380.21,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,17776.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,115365.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,107118.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,176999.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,83931.8,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1318024.48,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,339352.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,343503.37,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,67187.85,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,16614.82,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,37436.78,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,4672401.04,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,424479.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,101277.59,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,6262505.91,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1915777.58,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,225923.37,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,184511.59,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,81985.44,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1126780.92,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,168458.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,26340.51,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,86949.57,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,116833.33,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,671516.68,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,357824.01,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,352580.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2514878.33,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,704731.33,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,89005.85,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,613386.47,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,98091.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,172720.61,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,196970.18,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,542393.87,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,85786.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,365170.21,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,529659.95,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,623699.21,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,915726.03,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,261941.61,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,22120.76,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1333980.13,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,116087.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,249190.54,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1627389.26,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,934590.45,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1101871.13,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,438224.6,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,91190.64,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,76589.63,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,201061.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,26620.2,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,236370.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,854065.31,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1495628.67,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,9606.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,132258.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,290198.92,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,53976.67,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1270564.34,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,260081.63,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,180030.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,286149.98,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,185619.74,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,324031.41,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,355334.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,176449.93,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,5652739.69,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,781953.11,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,15480.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,620528.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,182402.89,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1764326.19,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,210706.91,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4525901.25,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,841052.98,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,107626.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,64582.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,73929.99,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,82639.76,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,150032.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,352340.6,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,95165.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,78938.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,172359.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,195228.37,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,141751.23,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1958245.28,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,144219.48,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,103981.84,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,256729.19,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,325891.73,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,226402.77,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,729832.82,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,303153.78,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,2198220.97,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,214975.9,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,311487.14,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,381247.3,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,741277.85,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,98918.12,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1445166.74,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,241587.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,111556.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,135156.2,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,221339.67,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,76640.82,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,402887.33,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,178139.27,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,162418.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,62318.91,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,64562.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,71019.93,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1520698.97,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,2533.44,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,24038.52,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,407347.84,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,20983.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,368973.39,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,72871.74,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,438394.67,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,427469.04,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,362062.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,122015.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,432544.68,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,618270.9,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,62438.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,31358.72,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1336901.11,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,802417.45,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,61487.67,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,72376.21,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,141023.28,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,74650.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,314835.11,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,65564.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,150372.89,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,373230.74,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,21922.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,216390.73,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,139210.23,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,57878.33,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,92145.4,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,43159.0,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,368951.94,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,152866.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,568292.72,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,134194.59,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,19935.71,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,967954.01,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,60692.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,152261.69,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,93483.23,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1026208.84,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,132097.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,337448.18,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,274414.41,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,533269.77,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,126751.37,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1154111.21,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,58350.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,379422.47,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,606484.8,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,403975.39,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,124721.53,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,7832.09,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,22323.89,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2580055.17,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,349234.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,244312.69,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,410299.86,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,31574.65,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,98987.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,255465.77,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,76200.04,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,196344.33,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,271809.9,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,144731.73,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,9295454.24,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,355592.67,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,7188425.25,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,59841.44,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,241583.61,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,50279.4,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,72251.23,0,21.83,18854,4116,0.19,99.79,16,8146
